37.1870519014,36.20177615,yes,معمل الرفيعة
37.1844909289,36.19479055,yes,جامع السلطان
37.17874815,36.2070046,yes,كازية الشرق
37.1973364362,36.1956927,yes,
37.1973021724,36.20048405,yes,جامع الفتح
37.1900544252,36.1945111,yes,
37.19007505,36.19500505,yes,
37.1793562335,36.19606995,yes,مدرسة سعد الله الجابري الإعدادية
37.1868407,36.2008835,yes,
37.2002086019,36.2025582,yes,مدرسة محمود الأحمد
37.1882902867,36.20149155,yes,المراب
37.1867967444,36.20751485,yes,جامع إبراهيم الخليل
37.1907382,36.1943024,yes,
37.181030087,36.2060839,yes,جامع نور الشهداء
37.1799502732,36.19583805,yes,مدرسة محمد ديب بيطار الإبتدائية
