lat,lon,meta,elav
37.19614,36.21168,3270713,1.204145
37.19614,36.2145,1436325,-0.452458
37.19615,36.20967,4579322,0.456229
37.19616,36.21135,3486869,0.497176
37.19616,36.2152,980651,0.588506
37.19616,36.21626,291295,1.723942
37.19616,36.21663,51773,0.732053
37.19616,36.21562,706077,0.43175
37.19617,36.20729,6127454,1.489787
37.19617,36.21148,3399240,0.237205
37.1962,36.20701,6308560,-1.046046
37.1962,36.214,1763484,1.155592
37.1962,36.21552,776186,0.427931
37.19621,36.20981,4485857,2.532813
37.19621,36.21613,378931,-0.607037
37.19623,36.21184,3165567,0.289438
37.19625,36.20969,4567649,2.048943
37.19625,36.21065,3942555,0.804346
37.19625,36.21082,3831557,-0.04627
37.19628,36.21595,495779,0.09305
37.1963,36.21627,285469,0.682141
37.19631,36.20982,4480026,2.333291
37.19631,36.2117,3259048,0.147036
37.19631,36.21378,1903704,0.518599
37.19632,36.20628,6781775,-0.26036
37.19632,36.21347,2108175,0.288561
37.19634,36.2115,3387575,0.855413
37.19635,36.2068,6442942,2.548773
37.19635,36.21441,1494768,0.530921
37.19637,36.21366,1985499,-0.067415
37.19638,36.20834,5443964,1.223492
37.19638,36.20702,6302738,-0.082897
37.19638,36.21006,4322300,0.358472
37.19638,36.21065,3942570,0.67648
37.19639,36.21409,1705085,0.178282
37.19639,36.21501,1103359,0.798669
37.1964,36.20664,6548104,0.265922
37.1964,36.20715,6215110,0.990508
37.1964,36.20983,4474194,1.896255
37.1964,36.21516,1009888,1.390885
37.1964,36.21651,127746,-0.897361
37.19641,36.20758,5934695,0.91379
37.19641,36.21432,1553195,0.039513
37.19642,36.21331,2213342,0.69977
37.19642,36.21569,665212,-0.788029
37.19642,36.21552,776210,1.624895
37.19643,36.20817,5554967,-0.06752
37.19643,36.2088,5146027,-0.087918
37.19644,36.216,460744,-0.090926
37.19647,36.21112,3632954,0.056208
37.19648,36.21085,3808215,0.652262
37.19648,36.21172,3247383,-0.590186
37.19648,36.21393,1810251,0.743579
37.1965,36.20702,6302751,0.425836
37.1965,36.21139,3457697,0.702366
37.19652,36.20615,6869427,0.000551
37.19655,36.20835,5438141,0.514092
37.19655,36.20641,6700013,0.135411
37.19655,36.21002,4351529,1.057542
37.19655,36.21378,1903731,0.92134
37.19655,36.21666,34291,0.488596
37.19656,36.20715,6215128,0.642705
37.19657,36.20986,4456687,0.985227
37.19657,36.21059,3977643,-0.431125
37.19657,36.21539,858015,1.138167
37.19658,36.2068,6442968,-0.30144
37.19658,36.21113,3627124,0.720481
37.1966,36.20818,5549144,1.57206
37.1966,36.21642,186188,0.644209
37.19661,36.20667,6530601,0.237726
37.19661,36.2107,3907543,-0.175303
37.19661,36.21652,121927,0.293508
37.19662,36.20769,5864614,-0.393242
37.19662,36.21085,3808230,1.63009
37.19662,36.21365,1991368,0.288363
37.19662,36.21327,2236732,1.231589
37.19662,36.214,1763530,0.341805
37.19664,36.20702,6302767,0.572785
37.19665,36.20759,5928880,1.365275
37.19665,36.21174,3229876,0.858371
37.19668,36.21141,3446033,0.152458
37.1967,36.20588,7044707,1.43314
37.1967,36.2152,980711,-0.690106
37.1967,36.21608,408195,-0.090178
37.19672,36.20794,5701050,1.090323
37.19672,36.2085,5338846,-1.050076
37.19672,36.21015,4263918,0.218134
37.19672,36.2107,3907556,-1.218594
37.19672,36.21423,1611650,1.072076
37.19673,36.20733,6098307,0.93367
37.19673,36.21114,3621299,-0.24768
37.19673,36.21653,116099,-0.362225
37.19675,36.2062,6834401,0.460941
37.19675,36.20681,6437145,0.165742
37.19676,36.21192,3113048,0.672173
37.19676,36.21631,262152,-0.044545
37.19677,36.21004,4339869,1.012522
37.19677,36.21176,3218205,0.2428
37.19677,36.21368,1968017,0.927559
37.19678,36.20668,6524778,1.244491
37.19678,36.20988,4439184,-0.489128
37.19678,36.2162,332258,0.266645
37.19679,36.2077,5858791,-0.052436
37.19679,36.20818,5549165,-0.938469
37.19679,36.21413,1675919,1.673854
37.19682,36.2076,5923057,1.157987
37.19682,36.21441,1494821,1.412942
37.19683,36.20882,5128546,-0.28411
37.19684,36.21127,3539523,0.163648
37.19684,36.21499,1120935,-1.387996
37.19685,36.20653,6618258,1.695066
37.19685,36.2087,5210336,0.30664
37.19685,36.21114,3621312,1.172179
37.19686,36.21655,104429,0.049766
37.19688,36.20633,6752627,1.281443
37.19688,36.20742,6039903,0.106774
37.19688,36.21321,2277655,0.730315
37.19688,36.21645,168693,0.095612
37.1969,36.21045,4071152,2.314367
37.1969,36.21348,2102398,0.764138
37.19692,36.20851,5333026,-0.291983
37.19692,36.20988,4439200,-0.660937
37.19692,36.21017,4252256,1.301403
37.19692,36.21387,1845352,0.659708
37.19693,36.20786,5753651,0.580179
37.19693,36.2148,1243627,1.184081
37.19693,36.21624,303065,0.591466
37.19696,36.20604,6939580,-0.1247
37.19696,36.2116,3323382,-0.576994
37.19696,36.21419,1640886,1.151901
37.19696,36.20709,6256066,1.689772
37.19697,36.21147,3405171,0.428505
37.19697,36.21378,1903777,0.268606
37.19699,36.2072,6185966,1.483576
37.19699,36.2082,5531662,-0.17187
37.19699,36.21118,3597960,-0.24904
37.19699,36.21131,3510330,-0.552762
37.19699,36.21646,162864,0.446547
37.19701,36.21403,1740206,1.476257
37.19701,36.21327,2236776,1.03202
37.19701,36.21452,1424738,0.994464
37.19703,36.20705,6279442,0.122322
37.19704,36.21365,1991415,0.529898
37.19704,36.21312,2336093,0.315821
37.19704,36.21628,279709,-1.261671
37.19705,36.20644,6676700,0.431129
37.19705,36.21092,3767384,1.105814
37.19705,36.21178,3206552,0.693175
37.19708,36.20735,6086662,0.432046
37.19708,36.20852,5327202,1.450878
37.19708,36.2102,4234748,-0.052276
37.19708,36.21148,3399342,0.619424
37.19709,36.21647,157033,1.354675
37.1971,36.20622,6822756,-0.47628
37.1971,36.20838,5414834,1.230466
37.1971,36.20993,4410010,0.144976
37.1971,36.21009,4304854,1.051261
37.1971,36.21105,3679760,-0.07959
37.1971,36.21132,3504500,0.540265
37.1971,36.2146,1372170,1.232342
37.19713,36.21427,1588327,0.985227
37.19715,36.20821,5525837,0.682663
37.19715,36.20904,4988373,-1.449799
37.19715,36.2105,4036127,1.26276
37.19715,36.21065,3942655,2.107609
37.19717,36.20604,6939604,0.801036
37.19717,36.20671,6501454,0.832883
37.19717,36.21038,4117918,0.538301
37.19719,36.21021,4228918,0.438605
37.1972,36.2118,3194885,0.635999
37.1972,36.21439,1506547,-0.052533
37.1972,36.21648,151203,-0.101278
37.19721,36.20762,5911416,0.832413
37.19721,36.20994,4404180,-0.343514
37.19721,36.2101,4299024,0.41904
37.19721,36.21634,238834,0.318276
37.19722,36.20706,6273621,0.942087
37.19722,36.21162,3311727,1.088516
37.19722,36.21669,10997,0.591032
37.19723,36.21627,285572,0.554627
37.19725,36.20645,6670881,1.274594
37.19725,36.20983,4474289,0.613886
37.19725,36.21133,3498675,-0.089206
37.19726,36.21107,3668094,1.051522
37.19726,36.21322,2271856,0.734254
37.19726,36.2143,1564974,1.146383
37.19727,36.20635,6735145,0.728162
37.19727,36.20797,5683585,1.046819
37.19727,36.21362,2008967,-0.377162
37.19728,36.21079,3849198,-1.382862
37.19729,36.20839,5409013,0.95859
37.19729,36.21591,519259,1.286117
37.1973,36.20623,6816936,-0.080703
37.1973,36.20684,6419680,0.188731
37.1973,36.21051,4030302,0.659951
37.1973,36.21066,3936830,0.145148
37.1973,36.21634,238844,1.760676
37.1973,36.21648,151214,0.623224
37.19732,36.2091,4947498,1.226376
37.19735,36.20593,7009728,0.803316
37.19735,36.21094,3749892,0.504118
37.19735,36.2118,3194902,1.118606
37.19737,36.20763,5905592,0.861615
37.19737,36.21163,3305902,-0.427547
37.19737,36.21413,1675984,-0.288123
37.19737,36.21389,1833718,0.967069
37.1974,36.20646,6665055,1.163837
37.1974,36.20984,4468463,0.496083
37.1974,36.21512,1033367,0.134782
37.19741,36.20811,5590128,1.168817
37.19741,36.21192,3113120,0.735695
37.19741,36.2138,1892142,0.736674
37.19741,36.21658,86964,-0.63509
37.19743,36.20636,6729321,1.209492
37.19743,36.20745,6022439,0.545081
37.19743,36.20841,5397345,1.683686
37.19744,36.21052,4024476,0.51017
37.19745,36.21369,1962251,0.864647
37.19745,36.21638,215493,0.162123
37.19746,36.20624,6811112,0.783337
37.19746,36.20799,5671922,0.389596
37.19747,36.21559,729591,1.590824
37.19747,36.216,460859,0.526763
37.19748,36.2079,5730344,0.528829
37.19748,36.20823,5514190,0.142967
37.19749,36.20686,6408017,-0.003854
37.19749,36.20874,5181197,0.639297
37.19753,36.20606,6927960,0.431997
37.19753,36.21165,3288394,0.241063
37.19753,36.21651,127872,0.060044
37.19753,36.21658,86978,-0.13863
37.19755,36.20813,5578460,0.964854
37.19755,36.20913,4929998,-1.274532
37.19755,36.21135,3487024,1.041901
37.19755,36.21545,817230,1.017092
37.19755,36.21587,548498,0.697976
37.19758,36.20708,6261977,0.937202
37.19758,36.20841,5397361,1.26656
37.19761,36.20874,5181211,1.041283
37.19761,36.21053,4018653,0.326368
37.19761,36.21069,3913497,0.385869
37.19762,36.20637,6723500,0.292947
37.19762,36.20791,5724518,1.015241
37.19762,36.21472,1296282,-1.099215
37.19762,36.21621,326510,-0.397803
37.19763,36.20746,6016619,1.034079
37.19763,36.20824,5508365,-1.8985
37.19763,36.21042,4088759,0.624713
37.19763,36.2159,525139,0.653072
37.19764,36.20738,6069198,0.991534
37.19764,36.21651,127884,-0.153705
37.19765,36.21025,4199759,-0.341586
37.19766,36.20674,6483982,0.856053
37.19766,36.20905,4982588,0.07084
37.19766,36.21562,706244,-0.359773
37.19766,36.21602,449196,0.514045
37.19767,36.20776,5817995,1.0382
37.19767,36.20998,4375021,0.290998
37.19767,36.21359,2026537,1.150903
37.1977,36.20813,5578477,0.631671
37.1977,36.21184,3165731,0.469205
37.19771,36.20916,4912490,-1.306084
37.19771,36.21098,3726564,0.879949
37.19771,36.21605,431676,0.799522
37.19773,36.20608,6910456,1.52924
37.19773,36.20649,6647566,0.721979
37.19774,36.20595,6998087,0.711637
37.19774,36.20888,5093595,-0.285797
37.19774,36.21154,3364363,0.147794
37.19774,36.21346,2114175,1.273925
37.19775,36.20824,5508378,0.508495
37.19775,36.21311,2342014,0.351083
37.19778,36.20688,6390524,2.079038
37.19778,36.21083,3825886,1.520529
37.1978,36.21055,4006990,0.49092
37.1978,36.21071,3901834,1.049159
37.1978,36.21326,2242706,0.013825
37.1978,36.21543,834784,0.255665
37.19781,36.20675,6478157,1.19558
37.19781,36.21501,1103517,1.481928
37.19781,36.2156,723787,0.25807
37.19781,36.2162,332373,0.264784
37.19782,36.20776,5818012,0.872545
37.19782,36.20814,5572648,0.169631
37.19782,36.21043,4082938,0.293112
37.19784,36.21027,4188096,-0.067532
37.19784,36.2161,396638,0.719397
37.19785,36.20843,5385707,0.673727
37.19785,36.21099,3720737,0.309962
37.19785,36.21185,3159905,-0.473396
37.19787,36.20726,6145170,-0.282853
37.19787,36.21168,3270906,-2.107558
37.19787,36.2149,1179470,0.9011
37.19788,36.21156,3346853,0.933933
37.19789,36.20608,6910474,1.704135
37.19789,36.20649,6647584,0.955488
37.19789,36.21139,3457852,-0.257945
37.1979,36.20596,6992263,0.979971
37.1979,36.20688,6390537,0.882568
37.1979,36.20792,5718707,1.492914
37.1979,36.20825,5502553,-0.053839
37.1979,36.20989,4433467,0.994595
37.1979,36.21113,3627271,0.958651
37.19791,36.20575,7126630,1.044223
37.19791,36.20639,6711848,1.472307
37.19791,36.20711,6244488,-0.127789
37.19791,36.20748,6004966,0.931732
37.19791,36.20877,5163718,0.724073
37.19792,36.21085,3808375,0.911622
37.19792,36.21626,291491,-0.835154
37.19792,36.21575,624485,0.865267
37.19793,36.2133,2219352,-0.050962
37.19794,36.20627,6787797,0.682447
37.19794,36.20675,6478171,-0.475807
37.19794,36.21396,1787045,0.776145
37.19794,36.2154,852325,0.783371
37.19797,36.20815,5566823,1.668813
37.19797,36.2166,69501,-0.136191
37.19798,36.20767,5876450,1.172986
37.19801,36.2065,6641755,0.439
37.19801,36.20844,5379883,0.960343
37.19801,36.21001,4357533,1.106759
37.19801,36.21017,4252377,0.430337
37.19801,36.211,3714913,0.874972
37.19802,36.20726,6145186,3.902607
37.19802,36.21467,1325536,0.659337
37.19805,36.20689,6384712,0.01017
37.19805,36.20827,5490886,-0.198912
37.19805,36.2099,4427642,0.891391
37.19805,36.21139,3457870,-1.094885
37.19805,36.21581,583606,0.847082
37.19806,36.20711,6244505,1.320586
37.19806,36.20878,5157893,-0.146163
37.19806,36.21113,3627289,0.060769
37.19806,36.21127,3539659,0.511221
37.19807,36.20628,6781970,1.126349
37.19808,36.20609,6904653,0.346462
37.19809,36.20597,6986442,0.422347
37.19809,36.20778,5806358,0.861319
37.19809,36.2091,4947584,0.727469
37.19809,36.20923,4865796,-1.236311
37.19809,36.21085,3808394,-1.07625
37.19809,36.21188,3142406,-0.282151
37.19809,36.21662,57830,1.098659
37.1981,36.21451,1430701,2.168253
37.1981,36.21573,636189,0.521604
37.19811,36.21073,3890184,0.742047
37.19812,36.20816,5560997,0.417547
37.19812,36.21046,4065445,0.444617
37.19812,36.2163,268145,-1.225294
37.19814,36.20727,6139358,-0.115078
37.19814,36.20859,5280584,-0.302024
37.19815,36.20661,6565825,-0.188317
37.19815,36.21029,4176447,0.754171
37.19815,36.21318,2295323,0.209205
37.19815,36.21505,1080187,0.037486
37.19815,36.21536,875717,1.121072
37.19815,36.21563,700457,0.938127
37.19815,36.21645,168835,-1.397028
37.19818,36.2064,6706036,0.216697
37.19818,36.2075,5987470,-0.483304
37.19818,36.20803,5642792,1.661797
37.19818,36.21158,3335202,0.731318
37.1982,36.2069,6378886,1.496835
37.1982,36.20742,6040050,0.320359
37.1982,36.20794,5701214,0.145648
37.1982,36.21115,3615620,0.331573
37.1982,36.21128,3533832,-0.015556
37.1982,36.21331,2213540,0.460015
37.19823,36.20599,6968932,0.951185
37.19823,36.21474,1278824,1.051196
37.19825,36.20779,5800534,-0.389533
37.19825,36.21074,3884358,0.795368
37.19826,36.21047,4059619,0.719569
37.19826,36.2152,980885,0.887052
37.19827,36.20817,5555172,0.154929
37.19827,36.20859,5280598,-1.76036
37.19828,36.20769,5864799,0.950824
37.19828,36.20845,5374071,2.197291
37.19828,36.2091,4947605,0.742469
37.19828,36.21458,1383985,1.115791
37.19828,36.21483,1220409,0.761865
37.19828,36.21615,361635,1.686795
37.19829,36.20728,6133532,-0.191461
37.19831,36.21537,869893,2.360643
37.19831,36.216,460953,1.058423
37.19832,36.21477,1261308,0.799505
37.19833,36.20577,7114993,0.226043
37.19833,36.21163,3306009,0.576341
37.19833,36.21506,1074365,0.405036
37.19834,36.20642,6694370,0.883411
37.19834,36.20751,5981646,0.88621
37.19834,36.21333,2196030,1.22194
37.19834,36.21412,1681934,1.107477
37.19835,36.20743,6034225,0.618249
37.19835,36.20796,5689547,0.025577
37.19835,36.21132,3504639,0.775874
37.19835,36.21141,3446219,-1.253946
37.19835,36.21342,2137611,0.752507
37.19836,36.20691,6373062,1.654642
37.19836,36.20878,5157926,1.095677
37.19838,36.20599,6968948,-0.022065
37.19838,36.21444,1477468,1.226083
37.19838,36.21593,507696,-0.103292
37.1984,36.2078,5794709,0.888346
37.1984,36.20817,5555187,0.467016
37.1984,36.21369,1962357,0.301889
37.19843,36.2077,5858974,0.785796
37.19843,36.21172,3247600,-0.179381
37.19843,36.21434,1541736,0.575083
37.19843,36.21627,285706,-0.456555
37.19845,36.20663,6554174,1.689033
37.19845,36.20805,5631138,0.504884
37.19845,36.20895,5046938,-0.370244
37.19845,36.21307,2365460,0.081422
37.19845,36.21395,1792944,0.259712
37.19845,36.21454,1413214,0.914469
37.19845,36.21555,753068,-0.102544
37.19846,36.20653,6618437,0.449946
37.19846,36.20845,5374091,0.814325
37.19846,36.2088,5146253,-0.002621
37.19847,36.21032,4153114,-0.948852
37.19847,36.21318,2295358,-0.846935
37.19847,36.21569,665440,0.610595
37.19849,36.20612,6887173,1.916035
37.19849,36.20714,6221185,-0.110161
37.19849,36.20752,5975821,1.312485
37.19849,36.20933,4801579,-1.65291
37.19849,36.21001,4357587,-0.601063
37.19849,36.21359,2026629,0.964305
37.19849,36.21506,1074383,0.808396
37.19851,36.21135,3487131,1.161394
37.19851,36.21144,3428711,-1.147144
37.19853,36.2078,5794723,1.140571
37.19853,36.21162,3311873,0.786192
37.19854,36.21335,2184368,-0.322116
37.19855,36.21118,3598133,1.000843
37.19855,36.21615,361665,0.608952
37.19856,36.2077,5858988,1.105371
37.19856,36.20995,4398488,1.020674
37.19856,36.21565,688818,0.413888
37.19858,36.20663,6554189,1.324037
37.19858,36.20864,5245581,0.412783
37.19858,36.20599,6968971,0.413786
37.19859,36.20653,6618452,0.877687
37.19859,36.2073,6121882,0.024752
37.19859,36.2088,5146268,-0.137262
37.19859,36.21079,3849344,0.840287
37.1986,36.20578,7109181,0.765569
37.1986,36.21306,2371319,0.281528
37.19862,36.20752,5975835,1.204305
37.19862,36.21321,2277849,1.571129
37.19862,36.21375,1927329,-0.273278
37.19863,36.20745,6022572,0.325381
37.19863,36.20805,5631158,-0.336094
37.19863,36.21035,4135606,0.578226
37.19863,36.21459,1378182,0.437486
37.19863,36.21484,1214606,0.760123
37.19865,36.20601,6957294,0.895546
37.19865,36.20796,5689580,1.198549
37.19865,36.21175,3224256,-0.203862
37.19865,36.2136,2020804,0.916187
37.19865,36.21642,186416,-0.389856
37.19867,36.20935,4784073,-0.966873
37.19867,36.21136,3481307,0.361031
37.19867,36.21346,2114279,-0.096071
37.19867,36.21548,799829,1.169582
37.19869,36.2077,5859003,1.178855
37.19869,36.21163,3306049,0.727012
37.19869,36.21445,1471661,1.400579
37.1987,36.2078,5794742,0.680666
37.1987,36.20595,6998194,1.090213
37.19872,36.2073,6121896,0.59575
37.19872,36.2085,5339068,0.018581
37.19872,36.2141,1699502,0.579265
37.19872,36.2159,525260,0.641824
37.19873,36.20915,4918445,0.891386
37.19873,36.21506,1074409,1.148259
37.19873,36.20831,5461751,1.174066
37.19876,36.20653,6618471,1.208591
37.19876,36.2058,7097515,0.487753
37.19876,36.21053,4018781,1.045872
37.19876,36.21065,3942835,1.272658
37.19877,36.20715,6215374,1.040982
37.19878,36.21312,2336287,0.383172
37.19878,36.21362,2009135,0.393649
37.19878,36.21433,1547617,1.994886
37.19879,36.20752,5975854,0.708329
37.19879,36.20695,6349742,1.040234
37.19879,36.21011,4293358,2.122998
37.19879,36.21027,4188202,1.013912
37.19879,36.21495,1144520,1.021628
37.1988,36.20602,6951469,0.954575
37.1988,36.20745,6022591,0.338406
37.1988,36.20779,5800595,0.281534
37.1988,36.20805,5631177,-1.239596
37.1988,36.21347,2108451,-0.33252
37.1988,36.2082,5531863,1.133609
37.19882,36.20682,6431533,1.441187
37.19882,36.20864,5245607,-0.4522
37.19882,36.21658,87121,-0.471619
37.19887,36.21095,3744219,1.538329
37.19887,36.2111,3650747,0.783072
37.19887,36.2144,1500891,0.317531
37.19887,36.21647,157231,1.239722
37.1989,36.2073,6121916,0.287741
37.1989,36.20682,6431542,0.530291
37.19891,36.2058,7097531,-0.027198
37.19891,36.21055,4007113,0.306408
37.19893,36.20897,5035308,-0.129969
37.19893,36.20946,4713998,-2.036404
37.19893,36.21013,4281690,1.931394
37.19893,36.21029,4176534,1.159233
37.19893,36.21038,4118114,-0.804628
37.19893,36.21363,2003310,1.112154
37.19894,36.20715,6215393,0.245406
37.19894,36.2114,3452127,0.881596
37.19894,36.21348,2102625,-0.475283
37.19895,36.20615,6869698,1.478329
37.19895,36.20883,5122940,0.131865
37.19895,36.20805,5631194,0.939224
37.19895,36.20751,5981714,0.271539
37.19895,36.21495,1144538,1.004826
37.19895,36.21633,244870,0.89595
37.19896,36.20603,6945645,0.928065
37.19896,36.20632,6758701,1.194331
37.19896,36.21313,2330465,0.653733
37.19897,36.20867,5228098,0.259272
37.19897,36.20695,6349762,1.314563
37.19897,36.21123,3563128,0.468358
37.19897,36.21467,1325642,0.78382
37.19897,36.21583,572024,0.874534
37.19898,36.20854,5315729,0.972734
37.19898,36.21378,1904001,0.057705
37.19899,36.21112,3633234,1.083883
37.19899,36.21488,1191278,0.838278
37.19899,36.21656,98824,0.218522
37.199,36.21096,3738391,1.632373
37.19903,36.20771,5853199,1.533217
37.19903,36.21069,3913655,0.693772
37.19905,36.20832,5455945,-0.279627
37.19905,36.20751,5981725,0.211317
37.19905,36.21479,1249705,1.082073
37.19907,36.20733,6098567,-0.24311
37.19907,36.21646,163095,1.50748
37.19908,36.20603,6945658,-0.285387
37.19908,36.21141,3446300,0.481077
37.19908,36.2115,3387880,0.242652
37.19911,36.20798,5677948,0.557666
37.19912,36.20884,5117117,1.528072
37.19912,36.20633,6752877,1.055689
37.19912,36.21015,4264185,0.979119
37.19912,36.21125,3551461,0.321007
37.19913,36.2135,2085120,1.80909
37.19914,36.20868,5222275,-0.057996
37.19914,36.21097,3732565,0.962801
37.19914,36.21113,3627409,0.510182
37.19915,36.20947,4708180,-1.764984
37.19916,36.20683,6425729,1.593666
37.19916,36.21086,3802671,0.787303
37.19917,36.20774,5835688,0.409763
37.19917,36.2107,3907828,1.755361
37.19917,36.21433,1547660,0.461384
37.19918,36.21457,1389927,0.886217
37.1992,36.20657,6595152,0.756679
37.1992,36.20912,4936024,-0.49613
37.19921,36.20753,5970059,0.410577
37.19921,36.21002,4351825,-1.523792
37.19921,36.21032,4153197,1.144831
37.19923,36.21326,2242865,-0.09496
37.19923,36.2138,1892345,-0.0407
37.19923,36.21582,577895,0.118758
37.19924,36.20646,6665260,0.235912
37.19924,36.21143,3434634,1.041214
37.19924,36.21152,3376214,-1.492538
37.19925,36.20823,5514387,0.175867
37.19925,36.21294,2453179,0.912098
37.19927,36.20632,6758735,1.891172
37.19927,36.21613,379271,0.819298
37.1993,36.20755,5958385,0.350914
37.1993,36.211,3715057,0.408129
37.1993,36.21115,3615743,0.926276
37.19931,36.20885,5111296,1.382739
37.19931,36.20949,4696514,-1.531286
37.19931,36.21668,17072,0.741316
37.19934,36.20856,5298243,1.10919
37.19934,36.207,6314751,-0.789051
37.19934,36.2106,3972109,-0.032456
37.19934,36.21144,3428803,1.308092
37.19935,36.21317,2301298,0.837444
37.19937,36.21034,4141531,0.511575
37.19937,36.21128,3533963,0.386045
37.19937,36.21352,2073463,1.384441
37.19938,36.20683,6425754,0.723927
37.19938,36.20756,5952552,1.778528
37.19938,36.21476,1267268,1.079615
37.19939,36.21116,3609911,0.075994
37.1994,36.211,3715068,-0.74249
37.19941,36.2057,7161849,-0.094507
37.19941,36.20834,5444301,0.433334
37.19941,36.21089,3785173,1.211368
37.19941,36.21634,239079,1.109042
37.19942,36.2072,6186236,0.774019
37.19943,36.20734,6092765,-0.383418
37.19943,36.21073,3890331,0.636413
37.19943,36.21652,122241,0.888697
37.19944,36.20824,5508566,1.143385
37.19944,36.20647,6659440,0.953832
37.19944,36.20667,6530916,-0.467984
37.19944,36.2102,4235010,0.688896
37.19944,36.21328,2231204,0.109232
37.19944,36.21467,1325694,1.119132
37.19947,36.208,5666304,0.440465
37.19947,36.20759,5929194,1.256746
37.19947,36.21293,2459046,-0.982615
37.19947,36.21615,361768,0.554336
37.1995,36.20701,6308927,1.082964
37.19951,36.21638,215722,0.017528
37.19952,36.20789,5736413,1.066061
37.19952,36.20923,4865955,-0.680223
37.19955,36.21342,2137745,0.196882
37.19956,36.2109,3779348,0.17565
37.19956,36.213,2412320,1.677747
37.19957,36.21353,2067643,-0.718783
37.19957,36.21563,700615,-0.506333
37.19958,36.20734,6092782,0.223815
37.19958,36.21062,3960452,0.940474
37.19958,36.21074,3884506,0.554614
37.19958,36.21432,1553548,0.057682
37.19958,36.21529,922612,0.625408
37.1996,36.21045,4071452,-0.782535
37.1996,36.21414,1670390,-1.68597
37.19961,36.20835,5438481,0.895508
37.19962,36.20637,6723722,0.649273
37.19962,36.20648,6653618,1.372494
37.19962,36.21318,2295486,-0.510342
37.19964,36.20825,5502747,0.352522
37.19964,36.21118,3598255,0.880346
37.19965,36.20901,5006178,-0.453739
37.19965,36.20811,5590378,0.367609
37.19965,36.20702,6303102,1.061897
37.19965,36.2147,1308192,1.45758
37.19968,36.20752,5975953,0.433037
37.19968,36.21063,3954621,0.586814
37.19968,36.21075,3878675,0.836269
37.19968,36.21415,1664557,-0.739369
37.1997,36.20858,5286599,0.756393
37.19975,36.20649,6647791,0.631821
37.19975,36.21009,4305149,0.28794
37.19975,36.21611,391009,0.215873
37.19976,36.20735,6086960,-1.329259
37.19977,36.20836,5432657,-0.995741
37.19977,36.2072,6186275,1.360506
37.19977,36.21331,2213715,0.408879
37.19978,36.20601,6957420,1.353923
37.19978,36.21161,3317854,0.519204
37.19978,36.21133,3498956,-0.105931
37.19978,36.213,2412344,0.085328
37.19978,36.21321,2277978,0.220675
37.19978,36.21387,1845670,-0.497877
37.19978,36.21416,1658726,0.40305
37.19978,36.21529,922634,0.466903
37.19979,36.20701,6308959,0.561976
37.19979,36.21628,280015,2.270939
37.1998,36.20588,7045052,0.396639
37.1998,36.20928,4830934,1.381267
37.1998,36.21148,3399644,0.498296
37.1998,36.21405,1728832,0.391716
37.19982,36.20753,5970127,0.91526
37.19982,36.21285,2511663,0.251767
37.19982,36.21569,665591,0.557864
37.19984,36.20902,5000357,-0.240822
37.19985,36.20762,5911710,0.206429
37.19985,36.21519,986904,1.16885
37.19986,36.20888,5093831,0.256506
37.19986,36.20685,6414123,1.00397
37.19986,36.21066,3937115,0.593831
37.19988,36.20792,5718927,1.213115
37.19988,36.21024,4205849,-1.469185
37.19988,36.21321,2277989,1.014511
37.19988,36.21435,1536055,0.056425
37.1999,36.20619,6840594,-1.019701
37.1999,36.21302,2400674,1.15556
37.1999,36.21445,1471796,0.309713
37.19992,36.20948,4702424,1.188461
37.19993,36.21134,3493131,0.679483
37.19993,36.21417,1652901,-1.130011
37.19993,36.21471,1302381,0.002547
37.19993,36.21546,811653,-0.981721
37.19995,36.21351,2079369,0.879943
37.19995,36.21618,344295,0.52752
37.19996,36.20753,5970142,0.82996
37.19996,36.20762,5911722,0.678084
37.19997,36.20671,6501765,0.412417
37.19997,36.20686,6408293,0.669114
37.19999,36.21437,1524384,-1.488186
37.2,36.20827,5491103,0.114291
37.2,36.20813,5578733,-0.185959
37.2,36.21448,1448439,-2.994774
37.2,36.21638,215777,0.141703
37.20001,36.20929,4825116,0.256739
37.20001,36.21095,3744346,1.283037
37.20002,36.20874,5181479,-0.131614
37.20002,36.20803,5642997,-0.019753
37.20002,36.20661,6566033,0.624602
37.20002,36.2139,1828171,-0.460988
37.20003,36.20861,5269110,1.373833
37.20003,36.21079,3849504,-0.638449
37.20004,36.20621,6828925,1.313023
37.20004,36.21352,2073537,0.188816
37.20005,36.21287,2500004,0.884092
37.20005,36.21407,1717176,0.864115
37.20006,36.21069,3913769,0.957685
37.20006,36.21663,52207,0.870695
37.20008,36.20779,5800738,0.812008
37.20008,36.2064,6706248,1.672251
37.20008,36.21013,4281818,0.94214
37.20008,36.21536,875932,0.416056
37.20009,36.20613,6881509,0.771635
37.20009,36.20753,5970157,0.911757
37.20009,36.20921,4877703,1.075226
37.2001,36.20839,5409326,0.226392
37.2001,36.21148,3399678,0.583521
37.2001,36.21325,2248804,0.87152
37.2001,36.2145,1436766,0.848362
37.2001,36.21552,776620,1.025448
37.20012,36.21378,1904128,1.017626
37.20012,36.21391,1822340,-0.016119
37.20013,36.20904,4988705,1.273748
37.20013,36.21107,3668413,1.555662
37.20013,36.21283,2523381,1.224082
37.20015,36.21646,163215,0.48169
37.20017,36.20874,5181496,0.422484
37.20017,36.21335,2184550,0.424494
